fecha,hora,tipo,porteria,numero_entrada
9/9/2024,15:15,salida,SD,1
9/9/2024,15:15,salida,LL,2
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,salida,Navas,2
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,salida,ML,1
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,salida,ML,2
9/9/2024,15:15,salida,SD,1
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,salida,Navas,1
9/9/2024,15:15,entrada,Navas,1
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,entrada,ML,1
9/9/2024,15:15,salida,Franco,2
9/9/2024,15:15,entrada,Aulas,1
9/9/2024,15:15,entrada,Navas,2
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,salida,Franco,2
9/9/2024,15:15,salida,SD,1
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,entrada,ML,1
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,salida,LL,1
9/9/2024,15:15,entrada,Aulas,1
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,entrada,LL,2
9/9/2024,15:15,entrada,Aulas,1
9/9/2024,15:15,salida,ML,2
9/9/2024,15:15,entrada,LL,1
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,entrada,ML,1
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,entrada,LL,2
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,salida,Navas,1
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,entrada,ML,1
9/9/2024,15:15,entrada,Aulas,1
9/9/2024,15:15,entrada,Navas,1
9/9/2024,15:15,entrada,LL,2
9/9/2024,15:15,salida,ML,2
9/9/2024,15:15,salida,ML,1
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,entrada,LL,2
9/9/2024,15:15,entrada,Navas,1
9/9/2024,15:15,salida,Franco,1
9/9/2024,15:15,salida,LL,1
9/9/2024,15:15,salida,Aulas,1
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,salida,ML,1
9/9/2024,15:15,salida,Navas,1
9/9/2024,15:15,entrada,ML,2
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,entrada,LL,1
9/9/2024,15:15,entrada,Aulas,1
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,entrada,Navas,1
9/9/2024,15:15,salida,SD,1
9/9/2024,15:15,entrada,Navas,1
9/9/2024,15:15,salida,SD,1
9/9/2024,15:15,salida,Navas,2
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,entrada,ML,1
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,entrada,Aulas,1
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,salida,Navas,1
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,salida,Aulas,1
9/9/2024,15:15,entrada,Aulas,1
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,entrada,ML,1
9/9/2024,15:15,entrada,LL,1
9/9/2024,15:15,entrada,Aulas,1
9/9/2024,15:15,salida,Aulas,1
9/9/2024,15:15,entrada,LL,1
9/9/2024,15:15,entrada,Navas,1
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,entrada,ML,2
9/9/2024,15:15,salida,Aulas,1
9/9/2024,15:15,salida,LL,2
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,entrada,Navas,1
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,salida,ML,1
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,entrada,Franco,2
9/9/2024,15:15,entrada,Aulas,1
9/9/2024,15:15,entrada,Aulas,1
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,salida,Franco,2
9/9/2024,15:15,salida,SD,1
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,entrada,Paseo Bolivar,1
9/9/2024,15:15,entrada,Paseo Bolivar,1
9/9/2024,15:15,salida,ML,1
9/9/2024,15:15,entrada,ML,1
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,salida,Aulas,1
9/9/2024,15:15,entrada,LL,1
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,salida,LL,2
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,salida,LL,1
9/9/2024,15:15,entrada,Paseo Bolivar,1
9/9/2024,15:15,salida,ML,2
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,entrada,Aulas,1
9/9/2024,15:15,entrada,ML,2
9/9/2024,15:15,salida,LL,1
9/9/2024,15:15,entrada,Franco,2
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,salida,Navas,1
9/9/2024,15:15,salida,ML,2
9/9/2024,15:15,salida,Franco,1
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,entrada,Franco,2
9/9/2024,15:15,salida,ML,2
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,entrada,ML,1
9/9/2024,15:15,entrada,Aulas,1
9/9/2024,15:15,entrada,Navas,1
9/9/2024,15:15,salida,ML,1
9/9/2024,15:15,entrada,Paseo Bolivar,1
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,salida,Aulas,1
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,entrada,LL,2
9/9/2024,15:15,entrada,Paseo Bolivar,1
9/9/2024,15:15,entrada,LL,2
9/9/2024,15:15,salida,Aulas,1
9/9/2024,15:15,entrada,Paseo Bolivar,1
9/9/2024,15:15,salida,SD,1
9/9/2024,15:15,salida,LL,1
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,salida,LL,2
9/9/2024,15:15,salida,Franco,2
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,entrada,Franco,2
9/9/2024,15:15,entrada,Paseo Bolivar,1
9/9/2024,15:15,entrada,Navas,1
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,entrada,LL,2
9/9/2024,15:15,salida,Franco,1
9/9/2024,15:15,salida,Navas,2
9/9/2024,15:15,salida,LL,1
9/9/2024,15:15,entrada,Aulas,1
9/9/2024,15:15,salida,LL,1
9/9/2024,15:15,salida,ML,2
9/9/2024,15:15,salida,LL,1
9/9/2024,15:15,salida,SD,1
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,salida,Aulas,1
9/9/2024,15:15,entrada,LL,1
9/9/2024,15:15,entrada,Franco,2
9/9/2024,15:15,entrada,Navas,1
9/9/2024,15:15,salida,SD,1
9/9/2024,15:15,entrada,LL,1
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,entrada,LL,2
9/9/2024,15:15,salida,LL,2
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,entrada,Aulas,1
9/9/2024,15:15,entrada,Aulas,1
9/9/2024,15:15,entrada,LL,2
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,salida,Navas,2
9/9/2024,15:15,salida,LL,1
9/9/2024,15:15,salida,Aulas,1
9/9/2024,15:15,salida,ML,1
9/9/2024,15:15,entrada,LL,2
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,salida,Franco,1
9/9/2024,15:15,entrada,Aulas,1
9/9/2024,15:15,entrada,Franco,2
9/9/2024,15:15,salida,Franco,2
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,entrada,Franco,1
9/9/2024,15:15,entrada,Paseo Bolivar,1
9/9/2024,15:15,entrada,Franco,1
9/9/2024,15:15,entrada,Franco,1
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,salida,Franco,2
9/9/2024,15:15,salida,Aulas,1
9/9/2024,15:15,entrada,Paseo Bolivar,1
9/9/2024,15:15,salida,Franco,1
9/9/2024,15:15,entrada,ML,1
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,entrada,Franco,1
9/9/2024,15:15,entrada,LL,2
9/9/2024,15:15,entrada,ML,1
9/9/2024,15:15,entrada,Navas,1
9/9/2024,15:15,entrada,Navas,1
9/9/2024,15:15,entrada,Navas,1
9/9/2024,15:15,salida,LL,1
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,salida,Navas,2
9/9/2024,15:15,entrada,LL,2
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,salida,ML,2
9/9/2024,15:15,entrada,Franco,1
9/9/2024,15:15,salida,LL,1
9/9/2024,15:15,entrada,Paseo Bolivar,1
9/9/2024,15:15,entrada,Franco,1
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,salida,SD,1
9/9/2024,15:15,entrada,LL,1
9/9/2024,15:15,entrada,Paseo Bolivar,1
9/9/2024,15:15,salida,Navas,2
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,entrada,Paseo Bolivar,1
9/9/2024,15:15,entrada,Franco,2
9/9/2024,15:15,entrada,LL,2
9/9/2024,15:15,salida,LL,2
9/9/2024,15:15,salida,Navas,2
9/9/2024,15:15,salida,Navas,2
9/9/2024,15:15,salida,Aulas,1
9/9/2024,15:15,salida,ML,2
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,entrada,LL,1
9/9/2024,15:15,entrada,Navas,1
9/9/2024,15:15,entrada,Paseo Bolivar,1
9/9/2024,15:15,salida,Franco,1
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,entrada,ML,1
9/9/2024,15:15,salida,SD,1
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,entrada,ML,1
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,entrada,Navas,2
9/9/2024,15:15,salida,Aulas,1
9/9/2024,15:15,salida,LL,1
9/9/2024,15:15,entrada,LL,1
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,entrada,LL,2
9/9/2024,15:15,entrada,LL,1
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,salida,Aulas,1
9/9/2024,15:15,salida,Aulas,1
9/9/2024,15:15,entrada,ML,2
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,salida,ML,1
9/9/2024,15:15,entrada,Paseo Bolivar,1
9/9/2024,15:15,entrada,Paseo Bolivar,1
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,entrada,ML,1
9/9/2024,15:15,salida,SD,1
9/9/2024,15:15,entrada,LL,2
9/9/2024,15:15,salida,Navas,2
9/9/2024,15:15,entrada,LL,2
9/9/2024,15:15,salida,LL,1
9/9/2024,15:15,entrada,Franco,1
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,entrada,ML,2
9/9/2024,15:15,entrada,Paseo Bolivar,1
9/9/2024,15:15,salida,SD,1
9/9/2024,15:15,salida,ML,2
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,salida,Franco,2
9/9/2024,15:15,entrada,ML,1
9/9/2024,15:15,salida,SD,1
9/9/2024,15:15,salida,Navas,1
9/9/2024,15:15,entrada,LL,1
9/9/2024,15:15,entrada,Paseo Bolivar,1
9/9/2024,15:15,salida,SD,1
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,entrada,LL,1
9/9/2024,15:15,salida,Navas,1
9/9/2024,15:15,salida,Navas,2
9/9/2024,15:15,entrada,Paseo Bolivar,1
9/9/2024,15:15,salida,ML,2
9/9/2024,15:15,salida,Franco,2
9/9/2024,15:15,salida,LL,2
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,salida,ML,1
9/9/2024,15:15,salida,Navas,1
9/9/2024,15:15,salida,LL,2
9/9/2024,15:15,entrada,Paseo Bolivar,1
9/9/2024,15:15,entrada,Franco,1
9/9/2024,15:15,salida,ML,2
9/9/2024,15:15,entrada,Paseo Bolivar,1
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,entrada,LL,2
9/9/2024,15:15,salida,LL,2
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,entrada,Aulas,1
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,entrada,Paseo Bolivar,1
9/9/2024,15:15,salida,ML,1
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,salida,SD,1
9/9/2024,15:15,entrada,Franco,2
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,entrada,Franco,2
9/9/2024,15:15,entrada,Navas,1
9/9/2024,15:15,salida,LL,2
9/9/2024,15:15,salida,ML,2
9/9/2024,15:15,salida,Navas,2
9/9/2024,15:15,salida,Franco,2
9/9/2024,15:15,entrada,ML,1
9/9/2024,15:15,salida,SD,1
9/9/2024,15:15,salida,Aulas,1
9/9/2024,15:15,entrada,ML,2
9/9/2024,15:15,entrada,LL,2
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,entrada,Navas,2
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,entrada,LL,1
9/9/2024,15:15,salida,Navas,1
9/9/2024,15:15,salida,Aulas,1
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,salida,SD,1
9/9/2024,15:15,salida,Aulas,1
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,entrada,Franco,2
9/9/2024,15:15,entrada,Paseo Bolivar,1
9/9/2024,15:15,entrada,Aulas,1
9/9/2024,15:15,salida,ML,1
9/9/2024,15:15,salida,Franco,1
9/9/2024,15:15,salida,Aulas,1
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,salida,ML,2
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,salida,SD,1
9/9/2024,15:15,entrada,Navas,1
9/9/2024,15:15,salida,Navas,1
9/9/2024,15:15,salida,Franco,1
9/9/2024,15:15,entrada,Navas,2
9/9/2024,15:15,salida,LL,2
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,salida,ML,2
9/9/2024,15:15,salida,Navas,1
9/9/2024,15:15,entrada,Franco,1
9/9/2024,15:15,salida,Aulas,1
9/9/2024,15:15,salida,Franco,1
9/9/2024,15:15,entrada,LL,2
9/9/2024,15:15,entrada,Paseo Bolivar,1
9/9/2024,15:15,salida,SD,1
9/9/2024,15:15,salida,SD,1
9/9/2024,15:15,entrada,Paseo Bolivar,1
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,salida,Navas,2
9/9/2024,15:15,entrada,Navas,2
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,entrada,Aulas,1
9/9/2024,15:15,entrada,Franco,2
9/9/2024,15:15,entrada,Aulas,1
9/9/2024,15:15,salida,Aulas,1
9/9/2024,15:15,entrada,Aulas,1
9/9/2024,15:15,salida,Aulas,1
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,salida,Franco,1
9/9/2024,15:15,salida,Aulas,1
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,salida,LL,1
9/9/2024,15:15,entrada,ML,2
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,salida,ML,1
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,salida,Navas,1
9/9/2024,15:15,entrada,Franco,2
9/9/2024,15:15,salida,ML,1
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,salida,Franco,2
9/9/2024,15:15,salida,Franco,2
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,entrada,SD,1
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,entrada,Franco,2
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,salida,Aulas,1
9/9/2024,15:15,salida,ML,2
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,entrada,LL,2
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,salida,Paseo Bolivar,1
9/9/2024,15:15,salida,Navas,2
9/9/2024,15:15,entrada,Aulas,1
9/9/2024,15:15,entrada,Aulas,1
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,salida,Centro deportivo,1
9/9/2024,15:15,salida,ML,1
9/9/2024,15:15,salida,Franco,1
9/9/2024,15:15,entrada,Franco,1
9/9/2024,15:15,salida,Franco,1
9/9/2024,15:15,salida,Navas,2
9/9/2024,15:15,entrada,Centro deportivo,1
9/9/2024,15:15,salida,Franco,2
9/9/2024,15:15,salida,SD,1
9/9/2024,15:15,entrada,Aulas,1
9/9/2024,15:15,entrada,Navas,1
9/9/2024,15:30,salida,Navas,1
9/9/2024,15:30,salida,ML,2
9/9/2024,15:30,salida,Navas,1
9/9/2024,15:30,salida,ML,2
9/9/2024,15:30,entrada,Paseo Bolivar,1
9/9/2024,15:30,salida,LL,2
9/9/2024,15:30,salida,LL,1
9/9/2024,15:30,entrada,Navas,2
9/9/2024,15:30,salida,Franco,1
9/9/2024,15:30,salida,ML,1
9/9/2024,15:30,salida,Aulas,1
9/9/2024,15:30,entrada,LL,1
9/9/2024,15:30,entrada,Franco,1
9/9/2024,15:30,entrada,Franco,1
9/9/2024,15:30,salida,Centro deportivo,1
9/9/2024,15:30,entrada,ML,1
9/9/2024,15:30,entrada,Centro deportivo,1
9/9/2024,15:30,entrada,LL,2
9/9/2024,15:30,entrada,Franco,1
9/9/2024,15:30,salida,Aulas,1
9/9/2024,15:30,entrada,LL,1
9/9/2024,15:30,salida,Paseo Bolivar,1
9/9/2024,15:30,salida,Aulas,1
9/9/2024,15:30,entrada,Centro deportivo,1
9/9/2024,15:30,salida,Paseo Bolivar,1
9/9/2024,15:30,entrada,Aulas,1
9/9/2024,15:30,salida,ML,1
9/9/2024,15:30,entrada,LL,2
9/9/2024,15:30,salida,Aulas,1
9/9/2024,15:30,salida,ML,1
9/9/2024,15:30,salida,Franco,2
9/9/2024,15:30,entrada,Centro deportivo,1
9/9/2024,15:30,salida,Centro deportivo,1
9/9/2024,15:30,salida,Centro deportivo,1
9/9/2024,15:30,salida,ML,2
9/9/2024,15:30,entrada,SD,1
9/9/2024,15:30,entrada,Franco,2
9/9/2024,15:30,salida,Franco,1
9/9/2024,15:30,salida,Navas,2
9/9/2024,15:30,salida,LL,2
9/9/2024,15:30,salida,Navas,2
9/9/2024,15:30,salida,Centro deportivo,1
9/9/2024,15:30,salida,Franco,2
9/9/2024,15:30,salida,SD,1
9/9/2024,15:30,entrada,Navas,1
9/9/2024,15:30,entrada,Centro deportivo,1
9/9/2024,15:30,salida,ML,1
9/9/2024,15:30,salida,Centro deportivo,1
9/9/2024,15:30,salida,Franco,2
9/9/2024,15:30,entrada,LL,2
9/9/2024,15:30,salida,Paseo Bolivar,1
9/9/2024,15:30,salida,ML,2
9/9/2024,15:30,entrada,Paseo Bolivar,1
9/9/2024,15:30,entrada,SD,1
9/9/2024,15:30,salida,LL,1
9/9/2024,15:30,entrada,SD,1
9/9/2024,15:30,entrada,SD,1
9/9/2024,15:30,entrada,SD,1
9/9/2024,15:30,salida,Paseo Bolivar,1
9/9/2024,15:30,entrada,LL,2
9/9/2024,15:30,salida,Centro deportivo,1
9/9/2024,15:30,entrada,ML,1
9/9/2024,15:30,entrada,Franco,2
9/9/2024,15:30,entrada,Centro deportivo,1
9/9/2024,15:30,entrada,Aulas,1
9/9/2024,15:30,entrada,Franco,2
9/9/2024,15:30,salida,Navas,1
9/9/2024,15:30,entrada,Paseo Bolivar,1
9/9/2024,15:30,salida,ML,1
9/9/2024,15:30,entrada,SD,1
9/9/2024,15:30,salida,Aulas,1
9/9/2024,15:30,salida,SD,1
9/9/2024,15:30,entrada,Centro deportivo,1
9/9/2024,15:30,entrada,Aulas,1
9/9/2024,15:30,entrada,Paseo Bolivar,1
9/9/2024,15:30,entrada,Franco,2
9/9/2024,15:30,salida,SD,1
9/9/2024,15:30,salida,Aulas,1
9/9/2024,15:30,salida,Navas,1
9/9/2024,15:30,salida,Centro deportivo,1
9/9/2024,15:30,entrada,Paseo Bolivar,1
9/9/2024,15:30,salida,Aulas,1
9/9/2024,15:30,salida,Centro deportivo,1
9/9/2024,15:30,salida,LL,2
9/9/2024,15:30,entrada,SD,1
9/9/2024,15:30,salida,Navas,1
9/9/2024,15:30,salida,Centro deportivo,1
9/9/2024,15:30,salida,ML,2
9/9/2024,15:30,entrada,SD,1
9/9/2024,15:30,entrada,SD,1
9/9/2024,15:30,salida,Aulas,1
9/9/2024,15:30,salida,ML,1
9/9/2024,15:30,salida,Paseo Bolivar,1
9/9/2024,15:30,entrada,Paseo Bolivar,1
9/9/2024,15:30,entrada,Paseo Bolivar,1
9/9/2024,15:30,salida,Paseo Bolivar,1
9/9/2024,15:30,entrada,Franco,2
9/9/2024,15:30,salida,Aulas,1
9/9/2024,15:30,entrada,LL,2
9/9/2024,15:30,salida,Centro deportivo,1
9/9/2024,15:30,salida,Franco,1
9/9/2024,15:30,entrada,Centro deportivo,1
9/9/2024,15:30,salida,LL,2
9/9/2024,15:30,entrada,Centro deportivo,1
9/9/2024,15:30,entrada,SD,1
9/9/2024,15:30,salida,SD,1
9/9/2024,15:30,entrada,SD,1
9/9/2024,15:30,salida,Centro deportivo,1
9/9/2024,15:30,salida,LL,2
9/9/2024,15:30,salida,Navas,2
9/9/2024,15:30,salida,Centro deportivo,1
9/9/2024,15:30,salida,LL,2
9/9/2024,15:30,salida,Paseo Bolivar,1
9/9/2024,15:30,salida,SD,1
9/9/2024,15:30,salida,LL,1
9/9/2024,15:30,salida,SD,1
9/9/2024,15:30,salida,Navas,1
9/9/2024,15:30,entrada,ML,1
9/9/2024,15:30,entrada,LL,1
9/9/2024,15:30,entrada,Franco,2
9/9/2024,15:30,salida,SD,1
9/9/2024,15:30,salida,LL,2
9/9/2024,15:30,salida,Centro deportivo,1
9/9/2024,15:30,entrada,Centro deportivo,1
9/9/2024,15:30,entrada,Centro deportivo,1
9/9/2024,15:30,entrada,SD,1
9/9/2024,15:30,entrada,Paseo Bolivar,1
9/9/2024,15:30,salida,Aulas,1
9/9/2024,15:30,salida,Aulas,1
9/9/2024,15:30,salida,ML,2
9/9/2024,15:30,entrada,Navas,2
9/9/2024,15:30,entrada,LL,2
9/9/2024,15:30,salida,Navas,2
9/9/2024,15:30,entrada,LL,2
9/9/2024,15:30,salida,ML,1
9/9/2024,15:30,salida,ML,1
9/9/2024,15:30,entrada,ML,2
9/9/2024,15:30,salida,Aulas,1
9/9/2024,15:30,salida,LL,2
9/9/2024,15:30,entrada,ML,1
9/9/2024,15:30,entrada,Aulas,1
9/9/2024,15:30,entrada,ML,2
9/9/2024,15:30,salida,ML,2
9/9/2024,15:30,entrada,Centro deportivo,1
9/9/2024,15:30,salida,Aulas,1
9/9/2024,15:30,entrada,Aulas,1
9/9/2024,15:30,salida,Navas,2
9/9/2024,15:30,salida,Aulas,1
9/9/2024,15:30,entrada,SD,1
9/9/2024,15:30,entrada,ML,1
9/9/2024,15:30,entrada,ML,1
9/9/2024,15:30,salida,LL,2
9/9/2024,15:30,entrada,SD,1
9/9/2024,15:30,salida,Centro deportivo,1
9/9/2024,15:30,salida,Aulas,1
9/9/2024,15:30,entrada,Aulas,1
9/9/2024,15:30,salida,ML,2
9/9/2024,15:30,salida,LL,1
9/9/2024,15:30,salida,Centro deportivo,1
9/9/2024,15:30,entrada,Centro deportivo,1
9/9/2024,15:30,entrada,Centro deportivo,1
9/9/2024,15:30,entrada,Navas,2
9/9/2024,15:30,entrada,Paseo Bolivar,1
9/9/2024,15:30,entrada,SD,1
9/9/2024,15:30,entrada,Aulas,1
9/9/2024,15:30,entrada,Franco,2
9/9/2024,15:30,salida,Navas,1
9/9/2024,15:30,entrada,ML,2
9/9/2024,15:30,entrada,Franco,2
9/9/2024,15:30,salida,LL,1
9/9/2024,15:30,salida,Paseo Bolivar,1
9/9/2024,15:30,entrada,Franco,2
9/9/2024,15:30,entrada,LL,1
9/9/2024,15:30,entrada,Aulas,1
9/9/2024,15:30,salida,Centro deportivo,1
9/9/2024,15:30,salida,Aulas,1
9/9/2024,15:30,salida,Centro deportivo,1
9/9/2024,15:30,entrada,Navas,2
9/9/2024,15:30,entrada,LL,2
9/9/2024,15:30,entrada,ML,2
9/9/2024,15:30,salida,ML,1
9/9/2024,15:30,entrada,Franco,1
9/9/2024,15:30,salida,ML,2
9/9/2024,15:30,salida,SD,1
9/9/2024,15:30,salida,Franco,1
9/9/2024,15:30,salida,Aulas,1
9/9/2024,15:30,entrada,Centro deportivo,1
9/9/2024,15:30,entrada,Centro deportivo,1
9/9/2024,15:30,entrada,SD,1
9/9/2024,15:30,salida,Paseo Bolivar,1
9/9/2024,15:30,entrada,ML,2
9/9/2024,15:30,entrada,Centro deportivo,1
9/9/2024,15:30,entrada,Franco,1
9/9/2024,15:30,entrada,ML,1
9/9/2024,15:30,salida,Centro deportivo,1
9/9/2024,15:30,entrada,LL,2
9/9/2024,15:30,salida,Franco,1
9/9/2024,15:30,entrada,Aulas,1
9/9/2024,15:30,entrada,Paseo Bolivar,1
9/9/2024,15:30,salida,Centro deportivo,1
9/9/2024,15:30,salida,SD,1
9/9/2024,15:30,entrada,SD,1
9/9/2024,15:30,salida,Paseo Bolivar,1
9/9/2024,15:30,salida,Aulas,1
9/9/2024,15:30,entrada,Aulas,1
9/9/2024,15:30,salida,Aulas,1
9/9/2024,15:30,entrada,Navas,2
9/9/2024,15:30,salida,SD,1
9/9/2024,15:30,entrada,SD,1
9/9/2024,15:30,salida,Aulas,1
9/9/2024,15:30,salida,ML,1
9/9/2024,15:30,entrada,SD,1
9/9/2024,15:30,entrada,SD,1
9/9/2024,15:30,salida,Navas,1
9/9/2024,15:30,salida,Navas,2
9/9/2024,15:30,salida,ML,2
9/9/2024,15:30,entrada,Franco,1
9/9/2024,15:30,salida,Aulas,1
9/9/2024,15:30,salida,SD,1
9/9/2024,15:30,entrada,Paseo Bolivar,1
9/9/2024,15:30,entrada,LL,1
9/9/2024,15:30,entrada,ML,1
9/9/2024,15:30,entrada,Aulas,1
9/9/2024,15:30,entrada,SD,1
9/9/2024,15:30,salida,Centro deportivo,1
9/9/2024,15:30,salida,SD,1
9/9/2024,15:30,salida,Aulas,1
